user_id,segment,registration_date,user_channel,bet_id,vertical,stake_value,result,bet_date,payout,category
29,B,2024-05-21,orgânico,1783,slots,29.53,LOSS,2025-05-20,0.00,cassino
463,A,2024-06-03,pago,1792,slots,7.66,LOSS,2025-07-23,0.00,cassino
387,B,2024-09-10,pago,1794,slots,10.14,WIN,2025-04-24,29.35,cassino
481,A,2024-04-01,orgânico,1812,slots,26.65,LOSS,2025-04-11,0.00,cassino
15,B,2024-06-14,parceiro,1817,slots,39.41,WIN,2025-04-09,75.13,cassino
108,A,2024-05-30,pago,1835,slots,5.34,WIN,2025-05-15,10.82,cassino
121,B,2024-12-21,orgânico,1854,slots,39.86,WIN,2025-04-26,84.47,cassino
265,A,2024-02-08,orgânico,1863,slots,15.90,LOSS,2025-05-16,0.00,cassino
126,B,2024-10-04,pago,1864,slots,1.14,WIN,2025-04-11,1.73,cassino
417,A,2024-06-26,orgânico,1885,slots,79.78,LOSS,2025-04-15,0.00,cassino
425,A,2024-02-19,pago,1887,slots,1.69,LOSS,2025-05-19,0.00,cassino
154,A,2024-07-11,orgânico,1892,slots,77.87,WIN,2025-06-24,137.97,cassino
116,A,2024-03-21,parceiro,1895,slots,173.19,LOSS,2025-04-18,0.00,cassino
17,C,2024-11-14,orgânico,1896,slots,10.01,WIN,2025-04-22,17.34,cassino
475,B,2024-05-02,parceiro,1904,slots,51.65,WIN,2025-04-25,91.49,cassino
358,B,2024-12-29,parceiro,1908,slots,220.84,LOSS,2025-04-10,0.00,cassino
295,A,2024-01-17,orgânico,1919,slots,7.35,LOSS,2025-05-22,0.00,cassino
329,A,2024-01-10,pago,1940,slots,2.39,LOSS,2025-05-25,0.00,cassino
52,C,2024-05-04,parceiro,1944,slots,45.11,WIN,2025-04-20,93.86,cassino
173,C,2024-06-01,parceiro,1959,slots,215.74,LOSS,2025-04-26,0.00,cassino
312,C,2024-07-20,pago,1960,slots,72.83,LOSS,2025-05-07,0.00,cassino
357,B,2024-10-23,pago,1962,slots,203.76,LOSS,2025-05-12,0.00,cassino
61,B,2024-02-22,orgânico,1966,slots,20.40,WIN,2025-04-12,51.54,cassino
325,A,2024-03-22,orgânico,1971,slots,19.64,WIN,2025-04-30,47.74,cassino
154,A,2024-07-11,orgânico,1980,slots,27.13,LOSS,2025-04-16,0.00,cassino
365,B,2024-05-27,orgânico,1995,slots,10.81,WIN,2025-05-15,17.82,cassino
26,A,2024-06-06,orgânico,2025,slots,0.83,WIN,2025-06-02,1.93,cassino
286,B,2024-07-25,parceiro,2028,slots,1.96,LOSS,2025-04-28,0.00,cassino
372,B,2024-09-12,parceiro,2070,slots,2.65,WIN,2025-05-23,6.75,cassino
103,A,2024-05-23,orgânico,2075,slots,16.08,LOSS,2025-05-24,0.00,cassino
63,A,2024-05-01,pago,2077,slots,91.30,LOSS,2025-05-27,0.00,cassino
173,C,2024-06-01,parceiro,2081,slots,87.94,WIN,2025-05-08,203.70,cassino
333,B,2024-02-22,orgânico,2110,slots,59.28,WIN,2025-05-11,111.07,cassino
490,C,2024-08-09,pago,2111,slots,16.77,LOSS,2025-05-26,0.00,cassino
472,B,2024-08-26,parceiro,2116,slots,78.19,LOSS,2025-05-09,0.00,cassino
214,A,2024-11-22,parceiro,2134,slots,24.41,LOSS,2025-04-18,0.00,cassino
107,B,2024-05-17,orgânico,2137,slots,63.89,LOSS,2025-04-17,0.00,cassino
186,B,2024-06-17,pago,2141,slots,26.91,WIN,2025-04-20,59.98,cassino
368,A,2024-09-29,pago,2142,slots,105.19,LOSS,2025-06-16,0.00,cassino
383,A,2024-10-07,orgânico,2148,slots,28.69,WIN,2025-06-03,56.74,cassino
342,A,2024-01-25,orgânico,2181,slots,71.16,WIN,2025-05-05,169.62,cassino
42,A,2024-03-29,orgânico,2184,slots,0.72,LOSS,2025-04-26,0.00,cassino
189,B,2024-04-11,parceiro,2194,slots,7.94,WIN,2025-09-18,22.76,cassino
126,B,2024-10-04,pago,2197,slots,103.37,WIN,2025-05-27,301.80,cassino
461,B,2024-12-18,pago,2199,slots,0.06,WIN,2025-05-05,0.17,cassino
309,C,2024-04-27,orgânico,2201,slots,1.32,LOSS,2025-04-27,0.00,cassino
325,A,2024-03-22,orgânico,2212,slots,146.37,WIN,2025-04-14,411.82,cassino
327,A,2024-05-10,pago,2217,slots,13.53,LOSS,2025-04-27,0.00,cassino
3,A,2024-12-01,parceiro,2219,slots,17.44,WIN,2025-06-02,31.56,cassino
299,A,2024-09-09,pago,2242,slots,16.00,LOSS,2025-05-07,0.00,cassino
59,C,2024-10-09,pago,2248,slots,41.70,WIN,2025-06-13,121.60,cassino
436,A,2024-11-01,parceiro,2259,slots,10.67,LOSS,2025-06-04,0.00,cassino
262,A,2024-09-07,parceiro,2268,slots,37.11,WIN,2025-04-23,63.36,cassino
294,B,2024-01-25,pago,2297,slots,76.05,LOSS,2025-04-11,0.00,cassino
337,A,2024-09-16,parceiro,2319,slots,32.93,WIN,2025-05-24,54.52,cassino
426,C,2024-10-21,parceiro,2322,slots,1.82,WIN,2025-05-02,3.61,cassino
33,B,2024-01-31,pago,2323,slots,160.96,LOSS,2025-06-02,0.00,cassino
303,C,2024-08-25,parceiro,2348,slots,55.93,WIN,2025-05-03,138.08,cassino
266,C,2024-12-28,parceiro,2352,slots,12.60,WIN,2025-05-04,27.31,cassino
465,B,2024-11-08,parceiro,2362,slots,35.74,WIN,2025-04-13,54.43,cassino
21,A,2024-01-12,orgânico,2385,slots,41.07,LOSS,2025-04-11,0.00,cassino
351,C,2024-07-09,pago,2398,slots,27.76,LOSS,2025-04-25,0.00,cassino
366,C,2024-10-17,pago,2402,slots,76.66,LOSS,2025-04-24,0.00,cassino
38,C,2024-11-25,orgânico,2405,slots,10.70,WIN,2025-04-09,17.68,cassino
444,C,2024-01-20,pago,2413,slots,44.20,WIN,2025-04-10,112.82,cassino
238,C,2024-01-29,pago,2425,slots,28.95,LOSS,2025-05-07,0.00,cassino
402,A,2024-03-24,orgânico,2427,slots,32.83,LOSS,2025-04-14,0.00,cassino
136,C,2024-10-20,pago,2471,slots,70.33,LOSS,2025-04-21,0.00,cassino
50,C,2024-05-30,parceiro,2483,slots,116.82,LOSS,2025-04-26,0.00,cassino
141,C,2024-11-11,orgânico,2488,slots,48.03,WIN,2025-05-20,142.36,cassino
388,B,2024-10-06,pago,2512,slots,21.91,LOSS,2025-05-18,0.00,cassino
323,A,2024-06-15,orgânico,2514,slots,49.18,WIN,2025-04-19,115.36,cassino
253,A,2024-07-06,pago,2515,slots,19.92,LOSS,2025-04-29,0.00,cassino
295,A,2024-01-17,orgânico,2523,slots,15.32,WIN,2025-04-21,38.13,cassino
297,C,2024-03-20,pago,2525,slots,120.58,WIN,2025-05-11,299.16,cassino
287,A,2024-02-09,pago,2526,slots,6.14,LOSS,2025-06-28,0.00,cassino
433,A,2024-09-15,pago,2527,slots,119.53,WIN,2025-05-30,274.35,cassino
489,C,2024-05-24,pago,2529,slots,19.62,LOSS,2025-05-11,0.00,cassino
320,C,2024-04-07,orgânico,2536,slots,83.37,LOSS,2025-04-12,0.00,cassino
19,A,2024-12-01,parceiro,2538,slots,39.67,WIN,2025-04-27,75.72,cassino
261,A,2024-11-24,parceiro,2551,slots,189.03,LOSS,2025-04-19,0.00,cassino
221,C,2024-03-26,pago,2563,slots,180.88,WIN,2025-04-16,446.15,cassino
327,A,2024-05-10,pago,2592,slots,20.96,WIN,2025-04-09,35.36,cassino
125,A,2024-01-09,parceiro,2603,slots,165.01,LOSS,2025-05-07,0.00,cassino
120,A,2024-08-23,pago,2607,slots,24.86,LOSS,2025-04-22,0.00,cassino
399,C,2024-05-28,parceiro,2618,slots,58.10,WIN,2025-05-12,157.88,cassino
306,C,2024-11-26,parceiro,2620,slots,29.01,WIN,2025-04-11,47.54,cassino
141,C,2024-11-11,orgânico,2621,slots,68.53,LOSS,2025-04-24,0.00,cassino
106,C,2024-11-30,parceiro,2628,slots,29.83,WIN,2025-06-11,55.57,cassino
34,B,2024-04-06,pago,2656,slots,54.61,WIN,2025-04-28,143.33,cassino
222,A,2024-09-26,orgânico,2661,slots,122.21,LOSS,2025-04-10,0.00,cassino
430,B,2024-08-04,orgânico,2670,slots,49.84,WIN,2025-05-28,147.64,cassino
87,B,2024-10-08,parceiro,2700,slots,12.39,WIN,2025-04-16,25.93,cassino
106,C,2024-11-30,parceiro,2711,slots,37.13,WIN,2025-05-04,69.46,cassino
222,A,2024-09-26,orgânico,2727,slots,29.65,LOSS,2025-04-23,0.00,cassino
385,C,2024-03-16,parceiro,2735,slots,25.77,WIN,2025-05-29,59.36,cassino
341,B,2024-02-12,pago,2760,slots,99.33,LOSS,2025-04-10,0.00,cassino
366,C,2024-10-17,pago,2777,slots,42.26,WIN,2025-04-24,88.81,cassino
356,A,2024-09-27,pago,2793,slots,15.10,WIN,2025-04-27,36.08,cassino
119,C,2024-10-09,pago,2799,slots,43.62,WIN,2025-06-05,75.84,cassino
242,B,2024-12-27,parceiro,2804,slots,111.06,LOSS,2025-05-03,0.00,cassino
306,C,2024-11-26,parceiro,2809,slots,10.08,WIN,2025-06-14,17.73,cassino
493,B,2024-01-18,pago,2812,slots,15.20,WIN,2025-04-16,26.54,cassino
314,C,2024-05-03,orgânico,2813,slots,20.62,WIN,2025-05-22,32.25,cassino
393,A,2024-02-18,parceiro,2835,slots,4.90,WIN,2025-04-16,13.40,cassino
412,B,2024-10-09,parceiro,2866,slots,88.44,LOSS,2025-04-21,0.00,cassino
471,C,2024-11-28,pago,2872,slots,15.31,WIN,2025-05-01,45.18,cassino
477,A,2024-07-24,parceiro,2873,slots,41.02,WIN,2025-05-14,87.48,cassino
236,A,2024-08-14,pago,2877,slots,61.97,WIN,2025-05-13,103.56,cassino
29,B,2024-05-21,orgânico,2878,slots,27.52,LOSS,2025-07-05,0.00,cassino
366,C,2024-10-17,pago,2891,slots,33.12,LOSS,2025-04-21,0.00,cassino
333,B,2024-02-22,orgânico,2900,slots,30.98,WIN,2025-05-24,54.36,cassino
360,C,2024-11-05,pago,2906,slots,23.83,LOSS,2025-04-09,0.00,cassino
319,C,2024-02-29,parceiro,2922,slots,8.27,WIN,2025-08-18,23.69,cassino
188,B,2024-09-17,pago,2952,slots,7.63,WIN,2025-04-15,11.48,cassino
210,B,2024-06-11,pago,2954,slots,50.60,WIN,2025-07-17,89.81,cassino
241,A,2024-01-23,parceiro,2955,slots,71.37,LOSS,2025-04-12,0.00,cassino
69,A,2024-11-16,parceiro,2959,slots,9.03,WIN,2025-04-11,22.57,cassino
123,A,2024-12-01,parceiro,2967,slots,13.14,LOSS,2025-04-10,0.00,cassino
436,A,2024-11-01,parceiro,2970,slots,81.86,LOSS,2025-04-17,0.00,cassino
37,B,2024-11-09,parceiro,2974,slots,29.88,WIN,2025-05-28,73.10,cassino
154,A,2024-07-11,orgânico,2979,slots,6.01,LOSS,2025-04-27,0.00,cassino
10,C,2024-11-19,orgânico,2991,slots,1.89,LOSS,2025-05-12,0.00,cassino
70,A,2024-05-31,parceiro,3015,slots,8.14,WIN,2025-05-11,20.95,cassino
71,C,2024-02-26,orgânico,3016,slots,46.97,LOSS,2025-04-26,0.00,cassino
255,A,2024-04-23,pago,3017,slots,0.33,LOSS,2025-05-10,0.00,cassino
320,C,2024-04-07,orgânico,3023,slots,10.12,WIN,2025-04-13,23.38,cassino
32,B,2024-12-26,orgânico,3027,slots,122.38,LOSS,2025-04-24,0.00,cassino
242,B,2024-12-27,parceiro,3030,slots,148.06,WIN,2025-04-23,385.33,cassino
316,A,2024-10-19,parceiro,3033,slots,123.73,LOSS,2025-04-16,0.00,cassino
256,B,2024-10-28,pago,3044,slots,29.50,WIN,2025-06-19,78.00,cassino
181,A,2024-02-13,pago,3048,slots,0.07,WIN,2025-04-13,0.17,cassino
284,C,2024-03-14,orgânico,3068,slots,13.26,LOSS,2025-04-10,0.00,cassino
353,A,2024-01-07,pago,3082,slots,22.50,LOSS,2025-04-13,0.00,cassino
355,C,2024-05-22,pago,3105,slots,63.43,WIN,2025-05-02,111.42,cassino
179,C,2024-12-27,parceiro,3108,slots,18.96,LOSS,2025-05-08,0.00,cassino
106,C,2024-11-30,parceiro,3123,slots,29.12,WIN,2025-04-10,72.26,cassino
382,A,2024-12-31,pago,3127,slots,35.87,LOSS,2025-04-23,0.00,cassino
304,A,2024-11-12,orgânico,3132,slots,69.06,WIN,2025-04-11,157.68,cassino
24,B,2024-01-04,parceiro,3144,slots,34.38,LOSS,2025-04-10,0.00,cassino
198,B,2024-06-11,orgânico,3150,slots,4.73,WIN,2025-04-13,9.36,cassino
379,A,2024-04-28,pago,3157,slots,10.10,LOSS,2025-07-07,0.00,cassino
182,B,2024-12-07,parceiro,3164,slots,25.84,LOSS,2025-05-09,0.00,cassino
283,A,2024-01-19,orgânico,3166,slots,166.04,WIN,2025-04-29,273.70,cassino
21,A,2024-01-12,orgânico,3167,slots,23.75,LOSS,2025-04-25,0.00,cassino
93,A,2024-09-23,pago,3202,slots,93.67,LOSS,2025-05-04,0.00,cassino
370,A,2024-07-25,orgânico,3203,slots,37.85,LOSS,2025-06-01,0.00,cassino
72,B,2024-11-17,orgânico,3207,slots,9.29,WIN,2025-05-14,20.47,cassino
328,A,2024-06-17,orgânico,3212,slots,149.29,LOSS,2025-04-30,0.00,cassino
120,A,2024-08-23,pago,3221,slots,29.31,LOSS,2025-06-19,0.00,cassino
488,A,2024-11-24,pago,3288,slots,11.42,WIN,2025-05-07,31.17,cassino
125,A,2024-01-09,parceiro,3325,slots,54.38,WIN,2025-05-21,82.81,cassino
265,A,2024-02-08,orgânico,3327,slots,4.29,WIN,2025-04-24,8.47,cassino
125,A,2024-01-09,parceiro,3337,slots,132.63,LOSS,2025-04-24,0.00,cassino
243,A,2024-10-17,orgânico,3341,slots,7.90,WIN,2025-05-04,20.53,cassino
285,C,2024-04-05,pago,3348,slots,47.09,LOSS,2025-04-16,0.00,cassino
134,B,2024-09-15,parceiro,3354,slots,37.38,WIN,2025-04-22,62.63,cassino
365,B,2024-05-27,orgânico,3356,slots,36.22,WIN,2025-06-16,93.11,cassino
4,C,2024-05-03,parceiro,3381,slots,24.65,WIN,2025-04-12,53.27,cassino
442,C,2024-09-26,parceiro,3382,slots,0.17,WIN,2025-04-20,0.37,cassino
37,B,2024-11-09,parceiro,3383,slots,1.00,LOSS,2025-05-27,0.00,cassino
463,A,2024-06-03,pago,3389,slots,67.05,LOSS,2025-05-20,0.00,cassino
178,C,2024-04-03,pago,3391,slots,90.48,WIN,2025-07-05,165.04,cassino
373,A,2024-03-30,orgânico,3415,slots,12.74,WIN,2025-06-01,19.88,cassino
352,C,2024-12-29,orgânico,3425,slots,32.86,LOSS,2025-04-24,0.00,cassino
204,A,2024-11-04,parceiro,3434,slots,90.71,LOSS,2025-04-19,0.00,cassino
483,B,2024-08-03,orgânico,3440,slots,16.78,LOSS,2025-07-29,0.00,cassino
116,A,2024-03-21,parceiro,3446,slots,158.62,LOSS,2025-06-11,0.00,cassino
130,C,2024-12-08,orgânico,3451,slots,8.59,WIN,2025-04-17,16.93,cassino
260,A,2024-03-10,parceiro,3478,slots,58.22,WIN,2025-06-03,112.38,cassino
99,B,2024-07-28,pago,3485,slots,149.64,LOSS,2025-04-25,0.00,cassino
479,B,2024-02-15,parceiro,3515,slots,32.55,LOSS,2025-05-02,0.00,cassino
148,C,2024-09-14,parceiro,3539,slots,13.41,LOSS,2025-04-29,0.00,cassino
360,C,2024-11-05,pago,3543,slots,33.95,LOSS,2025-04-10,0.00,cassino
399,C,2024-05-28,parceiro,3549,slots,15.00,LOSS,2025-04-12,0.00,cassino
164,A,2024-02-19,orgânico,3604,slots,231.39,LOSS,2025-04-21,0.00,cassino
347,B,2024-07-10,parceiro,3609,slots,12.24,WIN,2025-06-22,24.85,cassino
271,C,2024-05-21,parceiro,3613,slots,76.79,LOSS,2025-04-11,0.00,cassino
368,A,2024-09-29,pago,3617,slots,21.00,LOSS,2025-04-22,0.00,cassino
297,C,2024-03-20,pago,3634,slots,78.05,LOSS,2025-04-14,0.00,cassino
407,B,2024-11-28,orgânico,3639,slots,16.57,WIN,2025-04-09,42.97,cassino
226,B,2024-10-16,orgânico,3650,slots,24.49,WIN,2025-06-20,60.85,cassino
90,B,2024-12-20,orgânico,3655,slots,199.01,LOSS,2025-06-26,0.00,cassino
354,C,2024-09-19,parceiro,3660,slots,39.71,WIN,2025-05-02,112.22,cassino
227,C,2024-08-07,pago,3664,slots,34.93,LOSS,2025-04-15,0.00,cassino
37,B,2024-11-09,parceiro,3669,slots,58.21,LOSS,2025-05-21,0.00,cassino
55,B,2024-03-06,pago,3671,slots,6.27,WIN,2025-07-09,17.75,cassino
463,A,2024-06-03,pago,3674,slots,55.17,WIN,2025-06-11,113.25,cassino
28,C,2024-02-14,parceiro,3685,slots,137.15,LOSS,2025-04-29,0.00,cassino
212,B,2024-07-04,parceiro,3688,slots,86.21,LOSS,2025-05-04,0.00,cassino
436,A,2024-11-01,parceiro,3696,slots,46.42,WIN,2025-07-02,91.43,cassino
159,A,2024-12-02,pago,3709,slots,35.78,LOSS,2025-04-15,0.00,cassino
42,A,2024-03-29,orgânico,3720,slots,22.72,LOSS,2025-04-25,0.00,cassino
369,C,2024-05-09,pago,3729,slots,3.17,WIN,2025-04-09,8.48,cassino
456,C,2024-08-29,pago,3748,slots,30.75,LOSS,2025-04-20,0.00,cassino
207,C,2024-05-15,orgânico,3751,slots,86.01,LOSS,2025-04-24,0.00,cassino
29,B,2024-05-21,orgânico,3756,slots,4.35,WIN,2025-04-11,7.70,cassino
191,C,2024-11-02,parceiro,3759,slots,30.29,WIN,2025-04-15,61.51,cassino
363,B,2024-10-28,pago,3791,slots,61.37,LOSS,2025-05-22,0.00,cassino
162,B,2024-05-29,pago,3793,slots,16.67,LOSS,2025-04-15,0.00,cassino
245,C,2024-08-04,orgânico,3842,slots,4.39,LOSS,2025-04-10,0.00,cassino
499,A,2024-07-22,orgânico,3854,slots,15.41,LOSS,2025-04-21,0.00,cassino
26,A,2024-06-06,orgânico,3863,slots,12.16,WIN,2025-05-06,24.26,cassino
289,A,2024-05-07,parceiro,3872,slots,44.07,WIN,2025-06-25,110.22,cassino
461,B,2024-12-18,pago,3878,slots,102.96,LOSS,2025-04-17,0.00,cassino
362,C,2024-01-08,orgânico,3889,slots,84.42,LOSS,2025-05-13,0.00,cassino
409,C,2024-08-27,parceiro,3890,slots,56.73,WIN,2025-06-28,87.82,cassino
53,C,2024-10-09,orgânico,3906,slots,135.11,WIN,2025-04-19,353.23,cassino
21,A,2024-01-12,orgânico,3910,slots,10.99,WIN,2025-04-16,16.61,cassino
41,C,2024-06-26,orgânico,3929,slots,204.40,LOSS,2025-05-02,0.00,cassino
374,C,2024-08-19,pago,3941,slots,73.55,WIN,2025-04-21,205.46,cassino
365,B,2024-05-27,orgânico,3949,slots,51.98,WIN,2025-04-23,122.21,cassino
242,B,2024-12-27,parceiro,3950,slots,103.86,LOSS,2025-04-18,0.00,cassino
400,B,2024-06-10,orgânico,3973,slots,92.14,WIN,2025-04-14,163.89,cassino
116,A,2024-03-21,parceiro,3983,slots,199.10,LOSS,2025-05-15,0.00,cassino
72,B,2024-11-17,orgânico,3994,slots,2.45,WIN,2025-06-20,5.77,cassino
243,A,2024-10-17,orgânico,3999,slots,4.47,WIN,2025-04-27,11.48,cassino
324,C,2024-03-10,pago,4015,slots,3.27,LOSS,2025-07-25,0.00,cassino
259,B,2024-06-08,parceiro,4024,slots,0.65,LOSS,2025-05-24,0.00,cassino
39,C,2024-11-17,pago,4031,slots,17.93,LOSS,2025-08-19,0.00,cassino
245,C,2024-08-04,orgânico,4071,slots,36.31,WIN,2025-04-18,58.04,cassino
191,C,2024-11-02,parceiro,4078,slots,20.04,LOSS,2025-04-14,0.00,cassino
23,A,2024-04-24,pago,4092,slots,146.30,LOSS,2025-07-06,0.00,cassino
289,A,2024-05-07,parceiro,4118,slots,26.73,LOSS,2025-04-22,0.00,cassino
141,C,2024-11-11,orgânico,4124,slots,52.01,LOSS,2025-05-24,0.00,cassino
418,A,2024-09-13,orgânico,4138,slots,88.11,LOSS,2025-07-20,0.00,cassino
451,B,2024-08-23,parceiro,4169,slots,32.15,LOSS,2025-04-29,0.00,cassino
350,A,2024-06-08,pago,4189,slots,93.93,WIN,2025-04-09,172.36,cassino
449,A,2024-11-25,pago,4206,slots,4.61,LOSS,2025-04-16,0.00,cassino
260,A,2024-03-10,parceiro,4230,slots,201.80,WIN,2025-04-19,385.10,cassino
74,A,2024-07-04,pago,4238,slots,26.17,WIN,2025-05-11,48.08,cassino
374,C,2024-08-19,pago,4243,slots,21.26,LOSS,2025-05-04,0.00,cassino
138,B,2024-05-09,pago,4245,slots,196.44,LOSS,2025-04-28,0.00,cassino
387,B,2024-09-10,pago,4248,slots,11.60,WIN,2025-06-13,26.47,cassino
453,C,2024-07-21,pago,4254,slots,54.42,WIN,2025-04-29,118.08,cassino
487,C,2024-01-05,parceiro,4262,slots,27.85,LOSS,2025-06-26,0.00,cassino
432,A,2024-02-14,orgânico,4295,slots,17.24,WIN,2025-05-08,27.93,cassino
40,A,2024-08-01,orgânico,4313,slots,11.95,LOSS,2025-04-18,0.00,cassino
447,A,2024-06-13,pago,4324,slots,16.56,LOSS,2025-05-10,0.00,cassino
47,A,2024-04-26,pago,4328,slots,25.49,LOSS,2025-08-08,0.00,cassino
407,B,2024-11-28,orgânico,4341,slots,71.50,LOSS,2025-04-20,0.00,cassino
28,C,2024-02-14,parceiro,4364,slots,14.93,LOSS,2025-04-17,0.00,cassino
384,B,2024-03-04,pago,4377,slots,176.04,LOSS,2025-04-26,0.00,cassino
459,C,2024-02-11,orgânico,4413,slots,8.39,LOSS,2025-05-29,0.00,cassino
223,A,2024-11-03,pago,4418,slots,1.77,LOSS,2025-06-01,0.00,cassino
499,A,2024-07-22,orgânico,4422,slots,99.59,LOSS,2025-04-19,0.00,cassino
351,C,2024-07-09,pago,4437,slots,19.02,WIN,2025-04-29,55.91,cassino
425,A,2024-02-19,pago,4444,slots,0.63,WIN,2025-05-06,1.66,cassino
44,C,2024-05-08,parceiro,4463,slots,27.14,LOSS,2025-04-27,0.00,cassino
399,C,2024-05-28,parceiro,4475,slots,79.79,WIN,2025-04-13,216.38,cassino
60,C,2024-02-08,parceiro,4482,slots,29.64,LOSS,2025-04-22,0.00,cassino
222,A,2024-09-26,orgânico,4488,slots,30.51,LOSS,2025-04-18,0.00,cassino
235,A,2024-05-14,parceiro,4513,slots,28.96,WIN,2025-07-02,64.06,cassino
470,B,2024-01-03,pago,4515,slots,65.87,WIN,2025-06-10,133.81,cassino
171,C,2024-10-20,parceiro,4516,slots,68.55,WIN,2025-05-19,166.35,cassino
37,B,2024-11-09,parceiro,4527,slots,32.81,LOSS,2025-05-08,0.00,cassino
12,A,2024-03-10,parceiro,4533,slots,9.15,WIN,2025-05-06,13.93,cassino
366,C,2024-10-17,pago,4559,slots,30.15,LOSS,2025-05-08,0.00,cassino
101,A,2024-09-09,parceiro,4600,slots,49.71,LOSS,2025-04-30,0.00,cassino
366,C,2024-10-17,pago,4615,slots,71.72,LOSS,2025-05-16,0.00,cassino
334,B,2024-09-02,pago,4640,slots,20.90,WIN,2025-04-26,39.03,cassino
323,A,2024-06-15,orgânico,4642,slots,4.04,LOSS,2025-05-05,0.00,cassino
405,A,2024-07-29,orgânico,4646,slots,48.51,WIN,2025-04-17,122.00,cassino
214,A,2024-11-22,parceiro,4654,slots,22.79,LOSS,2025-04-23,0.00,cassino
33,B,2024-01-31,pago,4670,slots,63.86,LOSS,2025-05-05,0.00,cassino
200,B,2024-01-03,orgânico,4671,slots,60.45,LOSS,2025-04-12,0.00,cassino
118,B,2024-06-12,parceiro,4675,slots,4.82,LOSS,2025-04-17,0.00,cassino
246,A,2024-09-10,pago,4687,slots,10.00,LOSS,2025-05-13,0.00,cassino
115,A,2024-11-07,pago,4693,slots,10.49,WIN,2025-04-09,17.26,cassino
105,A,2024-11-16,orgânico,4696,slots,116.76,WIN,2025-04-21,315.91,cassino
25,C,2024-07-05,orgânico,4698,slots,44.44,LOSS,2025-04-09,0.00,cassino
33,B,2024-01-31,pago,4703,slots,9.50,WIN,2025-05-25,16.35,cassino
343,C,2024-06-03,parceiro,4706,slots,52.93,LOSS,2025-05-08,0.00,cassino
410,B,2024-03-19,pago,4722,slots,36.86,WIN,2025-04-15,77.87,cassino
421,B,2024-07-14,pago,4725,slots,14.40,WIN,2025-04-19,40.06,cassino
225,B,2024-05-20,orgânico,4729,slots,125.85,LOSS,2025-05-02,0.00,cassino
143,A,2024-06-23,orgânico,4730,slots,4.44,WIN,2025-05-04,10.39,cassino
212,B,2024-07-04,parceiro,4734,slots,10.38,LOSS,2025-04-10,0.00,cassino
172,C,2024-08-08,pago,4751,slots,6.85,WIN,2025-05-10,18.30,cassino
288,A,2024-12-12,orgânico,4760,slots,13.70,WIN,2025-04-17,24.81,cassino
274,B,2024-03-24,parceiro,4763,slots,4.02,WIN,2025-08-02,7.54,cassino
161,C,2024-01-03,pago,4772,slots,2.86,LOSS,2025-06-05,0.00,cassino
233,C,2024-09-30,orgânico,4780,slots,98.94,WIN,2025-04-12,207.14,cassino
310,A,2024-01-25,orgânico,4783,slots,68.76,LOSS,2025-05-25,0.00,cassino
217,C,2024-04-04,parceiro,4784,slots,107.97,WIN,2025-04-16,167.39,cassino
259,B,2024-06-08,parceiro,4798,slots,210.70,WIN,2025-04-30,352.84,cassino
223,A,2024-11-03,pago,4800,slots,20.45,LOSS,2025-06-30,0.00,cassino
469,A,2024-06-25,pago,4829,slots,116.10,WIN,2025-05-03,243.20,cassino
153,C,2024-03-03,orgânico,4832,slots,46.89,LOSS,2025-07-19,0.00,cassino
383,A,2024-10-07,orgânico,4833,slots,16.49,LOSS,2025-04-23,0.00,cassino
455,A,2024-12-20,orgânico,4882,slots,13.87,LOSS,2025-05-21,0.00,cassino
426,C,2024-10-21,parceiro,4884,slots,92.13,WIN,2025-04-11,205.25,cassino
392,C,2024-07-21,pago,4891,slots,17.01,LOSS,2025-04-27,0.00,cassino
358,B,2024-12-29,parceiro,4918,slots,50.78,LOSS,2025-08-16,0.00,cassino
325,A,2024-03-22,orgânico,4942,slots,1.61,LOSS,2025-05-09,0.00,cassino
179,C,2024-12-27,parceiro,4953,slots,15.13,WIN,2025-06-23,30.84,cassino
331,B,2024-05-04,orgânico,4978,slots,27.40,WIN,2025-08-14,67.43,cassino
424,B,2024-03-03,pago,4981,slots,51.17,LOSS,2025-05-04,0.00,cassino
124,B,2024-07-25,pago,5001,slots,88.92,LOSS,2025-04-27,0.00,cassino
275,A,2024-12-06,pago,5009,slots,29.80,LOSS,2025-06-02,0.00,cassino
294,B,2024-01-25,pago,5029,slots,4.90,LOSS,2025-06-03,0.00,cassino
111,C,2024-12-29,orgânico,5037,slots,35.04,LOSS,2025-06-08,0.00,cassino
233,C,2024-09-30,orgânico,5055,slots,90.45,WIN,2025-04-23,199.33,cassino
82,A,2024-04-23,pago,5076,slots,65.25,WIN,2025-04-15,184.68,cassino
41,C,2024-06-26,orgânico,5093,slots,13.25,WIN,2025-05-10,37.29,cassino
231,B,2024-01-05,parceiro,5107,slots,4.37,LOSS,2025-05-02,0.00,cassino
443,C,2024-05-28,orgânico,5126,slots,6.26,LOSS,2025-04-10,0.00,cassino
23,A,2024-04-24,pago,5130,slots,48.66,WIN,2025-06-14,108.29,cassino
189,B,2024-04-11,parceiro,5141,slots,4.14,WIN,2025-04-11,6.21,cassino
351,C,2024-07-09,pago,5145,slots,19.17,LOSS,2025-08-27,0.00,cassino
114,C,2024-06-04,orgânico,5147,slots,35.66,WIN,2025-04-29,73.43,cassino
